state_fips,state,state_abbr,zipcode,county,city,County %,countyPop,statePop,pofHealth %,obesity %,crimes,unemployment %,preDeath
19,Iowa,IA,51533,Mills,Emerson,0.479%,15109,3155070,13,31,287,2.3,6400
19,Iowa,IA,51601,Page,Shenandoah,0.479%,15107,3155070,15,43,266,2.6,6200
19,Iowa,IA,52001,Dubuque,Dubuque,3.084%,97311,3155070,13,37,210,2.6,5400
19,Iowa,IA,52101,Winneshiek,Decorah,0.634%,19991,3155070,11,31,43,2.9,3100
19,Iowa,IA,52140,Allamakee,Dorchester,0.434%,13687,3155070,16,41,39,3.5,6900
19,Iowa,IA,52202,Linn,Alburnett,7.185%,226706,3155070,13,33,226,2.9,5800
19,Iowa,IA,52203,Iowa,Amana,0.513%,16184,3155070,13,37,104,2.2,5600
19,Iowa,IA,52216,Cedar,Clarence,0.590%,18627,3155070,12,41,95,2.5,4100
19,Iowa,IA,52501,Wapello,Highland center,1.108%,34969,3155070,17,32,315,3.7,8700
19,Iowa,IA,52537,Davis,Bloomfield,0.285%,9000,3155070,16,31,114,2.9,6800
19,Iowa,IA,52544,Appanoose,Centerville,0.394%,12426,3155070,16,45,219,3.6,8400
19,Iowa,IA,52601,Des Moines,Burlington,1.235%,38967,3155070,16,36,518,4,7200
19,Iowa,IA,52640,Louisa,Morning sun,0.350%,11035,3155070,17,38,156,3.1,8500
19,Iowa,IA,52720,Muscatine,Atalissa,1.352%,42664,3155070,15,40,429,2.9,6200
20,Kansas,KS,66002,Atchison,Atchison,0.552%,16073,2913314,18,37,288,5.2,7600
20,Kansas,KS,66007,Leavenworth,Basehor,2.806%,81758,2913314,16,35,417,3.4,6200
20,Kansas,KS,66008,Doniphan,Bendena,0.261%,7600,2913314,17,36,109,3.4,7200
20,Kansas,KS,66012,Wyandotte,Lake of the fore,5.678%,165429,2913314,26,40,704,4.3,9700
20,Kansas,KS,66015,Anderson,Colony,0.270%,7858,2913314,18,35,237,3.3,9200
20,Kansas,KS,66401,Wabaunsee,Alma,0.238%,6931,2913314,14,34,156,3.2,6900
20,Kansas,KS,66402,Shawnee,Auburn,6.071%,176875,2913314,16,37,444,3.3,8900
20,Kansas,KS,66404,Nemaha,Baileyville,0.351%,10231,2913314,15,34,118,2.8,6100
20,Kansas,KS,66407,Pottawatomie,Belvue,0.837%,24383,2913314,14,36,230,2.8,4700
20,Kansas,KS,66413,Osage,Burlingame,0.547%,15949,2913314,18,42,144,3.6,7100
20,Kansas,KS,66441,Geary,Junction city,1.087%,31670,2913314,18,39,484,4.4,9800
20,Kansas,KS,66442,Riley,Fort riley,2.548%,74232,2913314,16,26,259,2.8,5000
20,Kansas,KS,66701,Bourbon,Hiattville,0.499%,14534,2913314,19,37,522,4.2,8700
20,Kansas,KS,66710,Wilson,Altoona,0.293%,8525,2913314,19,41,237,4,10500
20,Kansas,KS,66720,Neosho,Chanute,0.549%,16007,2913314,19,38,277,4.6,8500
20,Kansas,KS,66758,Woodson,Neosho falls,0.108%,3138,2913314,21,36,287,4.2,8500
20,Kansas,KS,66838,Morris,Burdick,0.193%,5620,2913314,17,34,107,2.7,8500
20,Kansas,KS,66839,Coffey,Strawn,0.281%,8179,2913314,16,42,96,4.5,8100
20,Kansas,KS,66843,Chase,Clements,0.091%,2648,2913314,17,42,150,2.8,8100
20,Kansas,KS,66853,Greenwood,Hamilton,0.205%,5982,2913314,17,35,224,3.2,11900
20,Kansas,KS,66901,Cloud,Rice,0.302%,8786,2913314,19,38,403,3.2,9000
20,Kansas,KS,66930,Republic,Agenda,0.159%,4636,2913314,15,35,169,2.6,12100
20,Kansas,KS,66932,Smith,Athol,0.123%,3583,2913314,17,37,48,2.5,12100
20,Kansas,KS,66936,Jewell,Burr oak,0.099%,2879,2913314,19,30,48,2.8,12100
20,Kansas,KS,67003,Harper,Anthony,0.187%,5436,2913314,18,33,387,2.5,11500
20,Kansas,KS,67004,Sumner,Argonia,0.784%,22836,2913314,17,42,202,3.4,8800
20,Kansas,KS,67005,Cowley,Arkansas city,1.198%,34908,2913314,18,39,335,3.4,10000
20,Kansas,KS,67020,Harvey,Burrton,1.182%,34429,2913314,15,30,384,2.9,7400
20,Kansas,KS,67021,Pratt,Byers,0.315%,9164,2913314,16,32,194,2.5,9600
20,Kansas,KS,67024,Chautauqua,Cedar vale,0.112%,3250,2913314,21,35,194,3.9,9300
20,Kansas,KS,67029,Comanche,Coldwater,0.058%,1700,2913314,14,28,194,2.6,9300
20,Kansas,KS,67035,Kingman,Penalosa,0.245%,7152,2913314,14,31,179,3.2,15500
20,Kansas,KS,67057,Barber,Hardtner,0.152%,4427,2913314,18,30,297,2.5,15500
20,Kansas,KS,67107,McPherson,Moundridge,0.980%,28542,2913314,15,30,146,2.2,6500
20,Kansas,KS,67330,Labette,Altamont,0.673%,19618,2913314,20,38,426,4,9000
20,Kansas,KS,67345,Elk,Elk falls,0.087%,2530,2913314,20,33,0,3.7,9000
20,Kansas,KS,67422,Ottawa,Bennington,0.196%,5704,2913314,16,35,59,2.7,8600
20,Kansas,KS,67427,Rice,Bushton,0.327%,9537,2913314,18,39,96,2.8,6500
20,Kansas,KS,67437,Osborne,Downs,0.117%,3421,2913314,16,34,134,2,6500
20,Kansas,KS,67439,Ellsworth,Ellsworth,0.209%,6102,2913314,18,40,98,2.8,5500
20,Kansas,KS,67501,Reno,Hutchinson,2.128%,61998,2913314,19,35,355,3.2,7800
20,Kansas,KS,67511,Barton,Albert,0.885%,25779,2913314,19,37,364,3.1,7400
20,Kansas,KS,67515,Ness,Arnold,0.094%,2750,2913314,18,34,166,2.5,7400
20,Kansas,KS,67523,Pawnee,Burdett,0.220%,6414,2913314,18,41,276,2.9,8400
20,Kansas,KS,67545,Stafford,Hudson,0.143%,4156,2913314,18,34,199,2.7,11300
20,Kansas,KS,67601,Ellis,Antonino,0.980%,28553,2913314,16,31,294,2.3,5800
20,Kansas,KS,67622,Norton,Almena,0.184%,5361,2913314,18,30,90,2.2,10400
20,Kansas,KS,67631,Trego,Collyer,0.096%,2803,2913314,15,34,204,2.8,10400
20,Kansas,KS,67632,Rooks,Damar,0.169%,4920,2913314,16,35,77,3.5,6600
20,Kansas,KS,67730,Rawlins,Atwood,0.087%,2530,2913314,16,21,215,2.2,6600
20,Kansas,KS,67733,Sherman,Edson,0.203%,5917,2913314,18,40,240,2.7,7000
20,Kansas,KS,67736,Gove,Gove,0.090%,2636,2913314,16,32,240,2.1,7000
20,Kansas,KS,67740,Sheridan,Hoxie,0.087%,2521,2913314,16,24,117,2.2,7000
20,Kansas,KS,67758,Wallace,Sharon springs,0.052%,1518,2913314,15,26,0,2.6,7000
20,Kansas,KS,67835,Gray,Cimarron,0.206%,5988,2913314,17,32,157,2,5600
20,Kansas,KS,67838,Kearny,Deerfield,0.132%,3838,2913314,24,38,242,2.3,5600
20,Kansas,KS,67839,Lane,Alamota,0.053%,1535,2913314,17,35,208,2.6,5600
20,Kansas,KS,67844,Meade,Fowler,0.138%,4033,2913314,19,36,208,2.3,11100
20,Kansas,KS,67846,Finney,Garden city,1.252%,36467,2913314,24,38,495,2.3,6900
20,Kansas,KS,67849,Hodgeman,Hanston,0.062%,1794,2913314,15,39,78,2.4,6900
20,Kansas,KS,67855,Stanton,Johnson,0.069%,2006,2913314,20,34,78,2.5,6900
20,Kansas,KS,67859,Seward,Kismet,0.736%,21428,2913314,28,37,299,3.1,6500
20,Kansas,KS,67861,Wichita,Leoti,0.073%,2119,2913314,17,36,278,2,6500
20,Kansas,KS,67870,Haskell,Satanta,0.136%,3968,2913314,23,33,160,2.3,6500
20,Kansas,KS,67879,Greeley,Tribune,0.042%,1232,2913314,17,34,152,2.3,6500
20,Kansas,KS,67950,Morton,Elkhart,0.089%,2587,2913314,18,34,412,2.9,6500
20,Kansas,KS,67951,Stevens,Hugoton,0.188%,5485,2913314,23,40,88,2.6,6700
21,Kentucky,KY,40004,Nelson,Bardstown,1.035%,46233,4467673,21,39,108,4.5,9100
21,Kentucky,KY,40006,Trimble,Bedford,0.190%,8471,4467673,25,38,34,4.4,10600
21,Kentucky,KY,40010,Oldham,Buckner,1.495%,66799,4467673,15,23,82,3.3,5400
21,Kentucky,KY,40047,Bullitt,Mount washington,1.828%,81676,4467673,21,36,122,4.1,7800
21,Kentucky,KY,40111,Breckinridge,Cloverport,0.458%,20477,4467673,24,30,62,5.3,9000
21,Kentucky,KY,40119,Grayson,Glen dean,0.592%,26427,4467673,28,44,93,5,11100
21,Kentucky,KY,40311,Nicholas,Carlisle,0.163%,7269,4467673,29,35,85,4.4,9900
21,Kentucky,KY,40312,Powell,Westbend,0.277%,12359,4467673,27,29,61,5.4,14900
21,Kentucky,KY,40313,Rowan,Clearfield,0.547%,24460,4467673,26,36,80,5.3,8700
21,Kentucky,KY,40316,Menifee,Denniston,0.145%,6489,4467673,28,42,32,6.9,11000
21,Kentucky,KY,40334,Bath,Hope,0.280%,12500,4467673,28,46,29,6.2,12800
21,Kentucky,KY,40336,Estill,Jinks,0.316%,14106,4467673,31,35,45,5,13600
21,Kentucky,KY,40339,Jessamine,Keene,1.211%,54115,4467673,21,35,146,3.6,8400
21,Kentucky,KY,40409,Rockcastle,Brodhead,0.374%,16695,4467673,27,37,74,4.8,11800
21,Kentucky,KY,40422,Boyle,Danville,0.673%,30060,4467673,23,24,145,4.7,8000
21,Kentucky,KY,40444,Garrard,Lancaster,0.395%,17666,4467673,24,31,91,4.6,9200
21,Kentucky,KY,40729,Laurel,Symbol,1.361%,60813,4467673,27,38,91,4.9,9800
21,Kentucky,KY,40801,Harlan,Ages brookside,0.582%,26010,4467673,35,40,61,9.6,14200
21,Kentucky,KY,40803,Leslie,Asher,0.221%,9877,4467673,32,41,38,8.2,14200
21,Kentucky,KY,40813,Bell,Calvin,0.583%,26032,4467673,35,39,170,6.4,14000
21,Kentucky,KY,40826,Letcher,Eolia,0.482%,21553,4467673,30,39,54,7.4,13800
21,Kentucky,KY,41001,Campbell,Alexandria,2.095%,93584,4467673,18,35,164,3.5,8200
21,Kentucky,KY,41002,Bracken,Augusta,0.186%,8303,4467673,24,35,50,4.9,11700
21,Kentucky,KY,41006,Pendleton,Butler,0.327%,14590,4467673,24,33,57,3.8,12300
21,Kentucky,KY,41011,Kenton,Covington,3.738%,166998,4467673,20,35,216,3.6,9600
21,Kentucky,KY,41039,Fleming,Ewing,0.326%,14581,4467673,25,39,55,5.4,9700
21,Kentucky,KY,41064,Robertson,Mount olivet,0.047%,2108,4467673,26,24,0,5.4,9700
21,Kentucky,KY,41101,Boyd,Westwood,1.046%,46718,4467673,24,40,150,5.7,10900
21,Kentucky,KY,41121,Greenup,Argillite,0.786%,35098,4467673,22,41,48,6.6,10000
21,Kentucky,KY,41132,Carter,Denton,0.600%,26797,4467673,29,42,54,8.3,11700
21,Kentucky,KY,41149,Elliott,Isonville,0.168%,7517,4467673,31,40,26,8.2,10100
21,Kentucky,KY,41301,Wolfe,Flat,0.160%,7157,4467673,35,38,76,7.1,16200
21,Kentucky,KY,41310,Breathitt,Bays,0.283%,12630,4467673,32,40,30,7.5,16700
21,Kentucky,KY,41314,Owsley,Morris fork,0.099%,4415,4467673,31,47,78,7,17700
21,Kentucky,KY,41426,Magoffin,Falcon,0.272%,12161,4467673,31,40,31,11,13600
21,Kentucky,KY,41725,Knott,Carrie,0.331%,14806,4467673,32,43,20,6.9,13900
21,Kentucky,KY,42001,McCracken,Paducah,1.464%,65418,4467673,22,31,233,4.9,8900
21,Kentucky,KY,42020,Calloway,Almo,0.873%,39001,4467673,22,34,162,4.1,7300
21,Kentucky,KY,42021,Carlisle,Arlington,0.107%,4760,4467673,27,28,41,4.2,9700
21,Kentucky,KY,42022,Ballard,Bandana,0.177%,7888,4467673,23,38,66,5.7,8500
21,Kentucky,KY,42027,Graves,Boaz,0.834%,37266,4467673,25,34,129,4.6,8600
21,Kentucky,KY,42031,Hickman,Clinton,0.098%,4380,4467673,28,28,97,4.8,8100
21,Kentucky,KY,42123,Barren,Austin,0.990%,44249,4467673,27,36,124,4.5,8400
21,Kentucky,KY,42129,Metcalfe,Subtle,0.225%,10071,4467673,29,34,66,4.8,8700
21,Kentucky,KY,42134,Simpson,Franklin,0.416%,18572,4467673,23,39,180,4.5,10200
21,Kentucky,KY,42204,Todd,Allensville,0.275%,12294,4467673,26,40,84,3.9,10400
21,Kentucky,KY,42207,Edmonson,Bee spring,0.272%,12150,4467673,26,40,83,4.9,10100
21,Kentucky,KY,42211,Trigg,Golden pond,0.328%,14651,4467673,21,36,112,4.7,8500
21,Kentucky,KY,42321,Muhlenberg,Beech creek,0.685%,30622,4467673,27,36,79,6.2,9700
21,Kentucky,KY,42408,Hopkins,Dawson springs,1.000%,44686,4467673,24,39,119,4.6,9600
21,Kentucky,KY,42411,Caldwell,Fredonia,0.285%,12747,4467673,24,36,193,5,9600
21,Kentucky,KY,42516,Casey,Bethelridge,0.362%,16159,4467673,31,29,35,4.2,10800
21,Kentucky,KY,42631,McCreary,Marshes siding,0.386%,17231,4467673,35,38,36,6,11900
21,Kentucky,KY,42716,Larue,Buffalo,0.322%,14398,4467673,25,39,57,4.5,8500
21,Kentucky,KY,42743,Green,Greensburg,0.245%,10941,4467673,27,36,32,4.4,9800
23,Maine,ME,3901,York,Berwick,15.447%,207641,1344212,15,30,151,2.7,7000
23,Maine,ME,4008,Sagadahoc,Bowdoinham,2.667%,35856,1344212,15,24,37,2.3,6200
23,Maine,ME,4010,Oxford,Brownfield,4.313%,57975,1344212,19,32,112,3.6,8500
23,Maine,ME,4210,Androscoggin,Auburn,8.055%,108277,1344212,18,33,139,3,7800
23,Maine,ME,4259,Kennebec,Monmouth,9.098%,122302,1344212,17,32,168,2.9,7600
23,Maine,ME,4354,Waldo,Palermo,2.955%,39715,1344212,17,31,73,3.2,6900
23,Maine,ME,4401,Penobscot,Bangor,11.319%,152148,1344212,19,34,86,3.2,7600
23,Maine,ME,4406,Piscataquis,Abbot village,1.249%,16785,1344212,21,36,118,3.7,8600
23,Maine,ME,4471,Aroostook,North amity,4.988%,67055,1344212,22,38,120,4.6,7200
23,Maine,ME,4478,Somerset,Rockwood,3.756%,50484,1344212,20,34,136,4.5,9100
24,Maryland,MD,20601,Charles,Waldorf,2.700%,163257,6045680,15,40,357,3.6,7300
24,Maryland,MD,20606,St. Marys,Abell,1.878%,113510,6045680,16,37,221,3.3,6900
24,Maryland,MD,20607,Prince Georges,Accokeek,15.041%,909327,6045680,18,38,423,3.8,6800
24,Maryland,MD,20615,Calvert,Broomes island,1.530%,92525,6045680,13,31,150,3.2,6800
24,Maryland,MD,20711,Anne Arundel,Lothian,9.581%,579234,6045680,13,31,453,3.1,6800
24,Maryland,MD,21001,Harford,Aberdeen,4.225%,255441,6045680,16,32,234,3.3,6900
24,Maryland,MD,21013,Baltimore,Baldwin,13.685%,827370,6045680,17,31,511,3.7,8100
24,Maryland,MD,21201,Baltimore city,Baltimore,9.817%,593490,6045680,21,35,1566,5.1,13800
24,Maryland,MD,21502,Allegany,Cresaptown,1.165%,70416,6045680,20,35,311,5.2,8600
24,Maryland,MD,21520,Garrett,Accident,0.480%,29014,6045680,17,36,223,4.4,7500
24,Maryland,MD,21607,Queen Annes,Barclay,0.833%,50381,6045680,13,28,233,3.1,6600
24,Maryland,MD,21613,Dorchester,Cambridge,0.528%,31929,6045680,21,40,456,4.8,10400
24,Maryland,MD,21629,Caroline,Denton,0.553%,33406,6045680,21,41,259,3.6,8300
24,Maryland,MD,21801,Wicomico,Salisbury,1.714%,103609,6045680,18,36,469,4.6,8600
24,Maryland,MD,21811,Worcester,Berlin,0.865%,52276,6045680,16,37,334,7.4,7400
24,Maryland,MD,21901,Cecil,North east,1.701%,102855,6045680,17,36,427,4,9800
25,Massachusetts,MA,1001,Hampden,Agawam,6.766%,466372,6892503,19,31,616,4.1,7700
25,Massachusetts,MA,1002,Hampshire,Cushman,2.333%,160830,6892503,14,21,271,2.7,5700
25,Massachusetts,MA,1029,Berkshire,East otis,1.813%,124944,6892503,15,27,420,3.5,8200
25,Massachusetts,MA,1810,Essex,Andover,11.448%,789034,6892503,15,26,368,3,5900
25,Massachusetts,MA,2019,Norfolk,Bellingham,10.254%,706775,6892503,11,25,193,2.5,4500
25,Massachusetts,MA,2048,Bristol,Mansfield,8.200%,565217,6892503,16,29,504,3.7,7200
25,Massachusetts,MA,2108,Suffolk,Boston,11.663%,803907,6892503,18,21,752,2.6,5400
25,Massachusetts,MA,2532,Barnstable,Onset,3.090%,212990,6892503,13,23,400,3.9,7100
25,Massachusetts,MA,2535,Dukes,Chilmark,0.251%,17332,6892503,12,28,400,4.1,5300
25,Massachusetts,MA,2554,Nantucket,Nantucket,0.165%,11399,6892503,12,25,158,4.2,4100
26,Michigan,MI,48003,Lapeer,Almont,0.877%,87607,9986857,18,33,187,5.4,7000
26,Michigan,MI,48005,Macomb,Armada,8.751%,873972,9986857,17,32,293,4.2,7600
26,Michigan,MI,48009,Oakland,Birmingham,12.592%,1257584,9986857,14,25,178,3.4,5600
26,Michigan,MI,48103,Washtenaw,Ann arbor,3.681%,367601,9986857,14,26,303,2.9,5000
26,Michigan,MI,48401,Sanilac,Applegate,0.412%,41170,9986857,21,35,264,4.7,7400
26,Michigan,MI,48413,Huron,Bad axe,0.310%,30981,9986857,19,39,163,4.4,8500
26,Michigan,MI,48414,Shiawassee,Bancroft,0.682%,68122,9986857,17,39,264,4.3,7500
26,Michigan,MI,48415,Saginaw,Birch run,1.908%,190539,9986857,20,39,634,4.8,8500
26,Michigan,MI,48420,Genesee,Clio,4.063%,405813,9986857,20,36,653,4.9,10100
26,Michigan,MI,48435,Tuscola,Fostoria,0.523%,52245,9986857,20,33,273,5.1,8000
26,Michigan,MI,48610,Ogemaw,Alger,0.210%,20997,9986857,22,43,399,6.7,9500
26,Michigan,MI,48612,Gladwin,Beaverton,0.255%,25449,9986857,21,45,220,5.7,8800
26,Michigan,MI,48615,Gratiot,Breckenridge,0.408%,40711,9986857,21,46,203,4.4,6500
26,Michigan,MI,48617,Clare,Clare,0.310%,30950,9986857,23,36,350,6.1,10200
26,Michigan,MI,48618,Midland,Coleman,0.833%,83156,9986857,15,36,126,3.7,5600
26,Michigan,MI,48619,Oscoda,Comins,0.083%,8241,9986857,22,31,267,6.9,10800
26,Michigan,MI,48627,Roscommon,Higgins lake,0.241%,24019,9986857,21,41,312,7.5,9600
26,Michigan,MI,48658,Arenac,Standish,0.149%,14883,9986857,21,39,256,6.6,7600
26,Michigan,MI,48705,Alcona,Barton city,0.104%,10405,9986857,20,32,120,6.3,9600
26,Michigan,MI,48730,Iosco,East tawas,0.252%,25127,9986857,20,34,267,6,10800
26,Michigan,MI,48809,Ionia,Belding,0.648%,64697,9986857,19,37,247,3.4,5900
26,Michigan,MI,48811,Montcalm,Carson city,0.640%,63888,9986857,21,42,377,4.1,8400
26,Michigan,MI,48813,Eaton,Charlotte,1.104%,110268,9986857,16,34,244,3.4,6200
26,Michigan,MI,48819,Ingham,Dansville,2.928%,292406,9986857,16,31,609,3.5,7300
26,Michigan,MI,48858,Isabella,Mount pleasant,0.700%,69872,9986857,21,36,252,3.8,6800
26,Michigan,MI,48897,Barry,Woodland,0.616%,61550,9986857,17,34,171,3.2,5900
26,Michigan,MI,49001,Kalamazoo,Kalamazoo,2.654%,265066,9986857,16,31,534,3.3,6800
26,Michigan,MI,49010,Allegan,Allegan,1.182%,118081,9986857,17,32,246,3.1,6300
26,Michigan,MI,49028,Branch,Bronson,0.436%,43517,9986857,21,39,277,3.9,8400
26,Michigan,MI,49220,Lenawee,Addison,0.986%,98451,9986857,19,39,189,3.9,6600
26,Michigan,MI,49227,Hillsdale,Allen,0.457%,45605,9986857,20,35,184,4.2,8000
26,Michigan,MI,49303,Muskegon,Bailey,1.738%,173566,9986857,20,37,440,4.3,8500
26,Michigan,MI,49305,Mecosta,Barryton,0.435%,43453,9986857,20,38,587,4.7,6000
26,Michigan,MI,49309,Newaygo,Bitely,0.490%,48980,9986857,22,33,306,4.2,7600
26,Michigan,MI,49420,Oceana,Hart,0.265%,26467,9986857,22,38,469,5.9,7600
26,Michigan,MI,49601,Wexford,Cadillac,0.337%,33631,9986857,20,32,419,4.5,8400
26,Michigan,MI,49611,Antrim,Alba,0.234%,23324,9986857,17,32,118,5.1,5800
26,Michigan,MI,49613,Manistee,Arcadia,0.246%,24558,9986857,19,31,260,5.5,8100
26,Michigan,MI,49616,Benzie,Benzonia,0.178%,17766,9986857,16,32,126,5.1,6600
26,Michigan,MI,49621,Leelanau,Cedar,0.218%,21761,9986857,14,27,78,3.7,4600
26,Michigan,MI,49632,Missaukee,Falmouth,0.151%,15118,9986857,20,38,210,4.8,6000
26,Michigan,MI,49633,Kalkaska,Fife lake,0.181%,18038,9986857,21,35,368,5.6,8300
26,Michigan,MI,49637,Grand Traverse,Grawn,0.932%,93088,9986857,14,28,224,3.4,5700
26,Michigan,MI,49701,Cheboygan,Mackinaw city,0.253%,25276,9986857,19,30,133,8.7,8400
26,Michigan,MI,49707,Alpena,Alpena,0.284%,28405,9986857,19,35,304,4.7,7700
26,Michigan,MI,49709,Montmorency,Atlanta,0.093%,9328,9986857,21,34,81,8.3,7500
26,Michigan,MI,49710,Chippewa,Barbeau,0.374%,37349,9986857,21,43,288,6.3,6700
26,Michigan,MI,49712,Charlevoix,Boyne city,0.262%,26143,9986857,16,38,158,4.6,6600
26,Michigan,MI,49719,Mackinac,Cedarville,0.108%,10799,9986857,21,44,274,9.3,6700
26,Michigan,MI,49735,Otsego,Gaylord,0.247%,24668,9986857,18,33,256,4.9,7700
26,Michigan,MI,49743,Presque Isle,Hawks,0.126%,12592,9986857,19,30,93,7.6,10100
26,Michigan,MI,49805,Keweenaw,Allouez,0.021%,2116,9986857,16,32,206,6.9,10100
26,Michigan,MI,49806,Alger,Au train,0.091%,9108,9986857,20,36,207,7.8,5400
26,Michigan,MI,49808,Marquette,Big bay,0.668%,66699,9986857,17,34,193,4.8,6500
26,Michigan,MI,49812,Menominee,Carney,0.228%,22780,9986857,19,33,222,4,6600
26,Michigan,MI,49817,Schoolcraft,Cooks,0.081%,8094,9986857,22,27,222,7,6500
26,Michigan,MI,49853,Luce,Mc millan,0.062%,6229,9986857,22,32,389,6.2,6500
26,Michigan,MI,49902,Iron,Alpha,0.111%,11066,9986857,20,29,189,5.5,10300
26,Michigan,MI,49905,Houghton,Atlantic mine,0.357%,35684,9986857,18,26,156,4.9,6600
26,Michigan,MI,49908,Baraga,Keweenaw bay,0.082%,8209,9986857,22,30,333,6.3,8800
26,Michigan,MI,49910,Ontonagon,Bergland,0.057%,5720,9986857,19,32,324,6.8,8400
26,Michigan,MI,49911,Gogebic,Bessemer,0.140%,13975,9986857,20,30,100,5.2,6800
27,Minnesota,MN,55005,Anoka,East bethel,6.329%,356921,5639632,13,31,127,3.1,5100
27,Minnesota,MN,55006,Isanti,Braham,0.720%,40596,5639632,13,35,108,4.1,6400
27,Minnesota,MN,55007,Kanabec,Quamba,0.290%,16337,5639632,16,32,142,5.9,6800
27,Minnesota,MN,55009,Goodhue,Cannon falls,0.822%,46340,5639632,13,34,130,3,5800
27,Minnesota,MN,55010,Dakota,Castle rock,7.607%,429021,5639632,11,31,141,2.9,4300
27,Minnesota,MN,55012,Chisago,Center city,1.003%,56579,5639632,12,28,68,3.8,4800
27,Minnesota,MN,55030,Pine,Grasston,0.524%,29579,5639632,17,38,266,5.5,7300
27,Minnesota,MN,55041,Wabasha,Lake city,0.383%,21627,5639632,13,40,82,3.3,4300
